id,date,source_medium,sessions,users,new_users,transactions,purchase_revenue,add_to_carts,checkouts,created_at
3439,2025-11-30,google / product_sync,6,6,6,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3440,2025-11-30,l.instagram.com / referral,6,6,5,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3397,2025-12-01,facebook / paid,39,36,27,1,66.00,4,5,2026-03-13 11:33:21.148735+00
3402,2025-12-01,google / organic,34,27,19,1,59.94,15,4,2026-03-13 11:33:21.148735+00
3405,2025-12-01,ig / social,29,26,23,4,281.39,19,12,2026-03-13 11:33:21.148735+00
3412,2025-12-01,(direct) / (none),22,19,17,1,0.01,3,2,2026-03-13 11:33:21.148735+00
3414,2025-12-01,rptn / whatsapp,21,15,3,5,393.10,11,15,2026-03-13 11:33:21.148735+00
3455,2025-12-01,bing / organic,4,2,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3462,2025-12-01,app.ecomsend.com / referral,3,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3476,2025-12-01,l.wl.co / referral,2,2,1,0,0.00,3,1,2026-03-13 11:33:21.148735+00
3490,2025-12-01,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3491,2025-12-01,l.instagram.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3492,2025-12-01,rptn / email,1,1,1,0,0.00,3,0,2026-03-13 11:33:21.148735+00
3493,2025-12-01,service.pagbrasil.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3426,2025-12-01,google / cpc,10,8,6,1,59.96,8,3,2026-03-13 11:33:21.148735+00
3434,2025-12-01,google / product_sync,7,7,7,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3446,2025-12-01,(not set) / paid,5,5,5,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3447,2025-12-01,instagram.com / paid,5,4,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3454,2025-12-01,(not set),4,4,0,0,0.00,2,6,2026-03-13 11:33:21.148735+00
3406,2025-12-02,google / organic,29,19,11,0,0.00,2,3,2026-03-13 11:33:21.148735+00
3410,2025-12-02,facebook / paid,23,23,20,0,0.00,6,1,2026-03-13 11:33:21.148735+00
3413,2025-12-02,(direct) / (none),22,22,18,1,38.92,9,3,2026-03-13 11:33:21.148735+00
3421,2025-12-02,google / cpc,13,10,6,1,59.94,3,4,2026-03-13 11:33:21.148735+00
3422,2025-12-02,ig / social,13,13,10,0,0.00,12,1,2026-03-13 11:33:21.148735+00
3456,2025-12-02,l.instagram.com / referral,4,4,4,0,0.00,2,1,2026-03-13 11:33:21.148735+00
3463,2025-12-02,IGShopping / Social,3,3,3,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3464,2025-12-02,rptn / whatsapp,3,3,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3465,2025-12-02,service.pagbrasil.com / referral,3,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3494,2025-12-02,(not set) / paid,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3495,2025-12-02,bing / organic,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3496,2025-12-02,lm.facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3497,2025-12-02,shopify.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3441,2025-12-02,(not set),6,4,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3448,2025-12-02,google / product_sync,5,5,5,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3388,2025-12-03,facebook / paid,72,69,52,1,0.01,8,3,2026-03-13 11:33:21.148735+00
3407,2025-12-03,(direct) / (none),27,23,19,1,0.01,5,2,2026-03-13 11:33:21.148735+00
3409,2025-12-03,google / organic,24,19,12,1,188.93,12,1,2026-03-13 11:33:21.148735+00
3417,2025-12-03,google / cpc,20,16,12,2,191.95,15,6,2026-03-13 11:33:21.148735+00
3420,2025-12-03,ig / social,16,15,12,0,0.00,1,1,2026-03-13 11:33:21.148735+00
3466,2025-12-03,(not set),3,3,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3467,2025-12-03,rptn / whatsapp,3,3,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3477,2025-12-03,app.ecomsend.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3478,2025-12-03,instagram.com / paid,2,2,0,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3479,2025-12-03,l.instagram.com / referral,2,1,2,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3498,2025-12-03,br.search.yahoo.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3442,2025-12-03,(not set) / paid,6,6,6,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3443,2025-12-03,google / product_sync,6,6,6,0,0.00,0,0,2026-03-13 11:33:21.148735+00
3449,2025-12-03,shopify.com / referral,5,2,1,0,0.00,1,0,2026-03-13 11:33:21.148735+00
3501,2025-12-04,facebook / paid,78,77,66,0,0.00,4,2,2026-03-13 11:33:21.985529+00
3545,2025-12-04,google / cpc,6,6,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3546,2025-12-04,google / product_sync,6,6,6,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3557,2025-12-04,(not set),4,4,3,0,0.00,1,0,2026-03-13 11:33:21.985529+00
3560,2025-12-04,(not set) / paid,3,3,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3561,2025-12-04,l.instagram.com / referral,3,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3566,2025-12-04,facebook.com / referral,2,2,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3567,2025-12-04,rptn / whatsapp,2,2,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3568,2025-12-04,service.pagbrasil.com / referral,2,2,0,1,77.81,0,0,2026-03-13 11:33:21.985529+00
3573,2025-12-04,app.ecomsend.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3574,2025-12-04,instagram.com / paid,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3575,2025-12-04,shopify.com / referral,1,1,1,0,0.00,1,0,2026-03-13 11:33:21.985529+00
3507,2025-12-04,(direct) / (none),32,27,28,0,0.00,3,2,2026-03-13 11:33:21.985529+00
3515,2025-12-04,google / organic,20,13,9,0,0.00,8,10,2026-03-13 11:33:21.985529+00
3522,2025-12-04,ig / social,14,14,13,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3547,2025-12-05,(not set) / paid,6,6,5,0,0.00,1,1,2026-03-13 11:33:21.985529+00
3548,2025-12-05,google / product_sync,6,6,6,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3550,2025-12-05,rptn / whatsapp,5,2,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3558,2025-12-05,service.pagbrasil.com / referral,4,1,0,1,99.90,1,1,2026-03-13 11:33:21.985529+00
3562,2025-12-05,(not set),3,3,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3563,2025-12-05,bing / organic,3,2,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3569,2025-12-05,l.instagram.com / referral,2,2,1,0,0.00,6,1,2026-03-13 11:33:21.985529+00
3576,2025-12-05,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3577,2025-12-05,instagram.com / paid,1,1,0,0,0.00,1,1,2026-03-13 11:33:21.985529+00
3578,2025-12-05,m.facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3579,2025-12-05,shopify.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3503,2025-12-05,facebook / paid,55,52,42,1,0.01,18,5,2026-03-13 11:33:21.985529+00
3506,2025-12-05,(direct) / (none),34,33,27,2,0.02,9,2,2026-03-13 11:33:21.985529+00
3508,2025-12-05,google / organic,28,19,15,1,110.00,4,7,2026-03-13 11:33:21.985529+00
3516,2025-12-05,google / cpc,18,16,9,0,0.00,3,2,2026-03-13 11:33:21.985529+00
3517,2025-12-05,ig / social,17,17,14,0,0.00,3,2,2026-03-13 11:33:21.985529+00
3502,2025-12-06,facebook / paid,78,75,65,0,0.00,19,6,2026-03-13 11:33:21.985529+00
3527,2025-12-06,google / cpc,10,7,4,1,116.70,1,1,2026-03-13 11:33:21.985529+00
3528,2025-12-06,ig / social,10,9,6,1,0.01,2,2,2026-03-13 11:33:21.985529+00
3529,2025-12-06,service.pagbrasil.com / referral,10,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3536,2025-12-06,google / organic,8,7,4,0,0.00,2,2,2026-03-13 11:33:21.985529+00
3537,2025-12-06,google / product_sync,8,8,8,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3559,2025-12-06,(not set) / paid,4,3,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3580,2025-12-06,(not set),1,1,1,0,0.00,1,1,2026-03-13 11:33:21.985529+00
3581,2025-12-06,app.ecomsend.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3582,2025-12-06,l.instagram.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3583,2025-12-06,rptn / whatsapp,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3512,2025-12-06,(direct) / (none),21,21,20,0,0.00,0,1,2026-03-13 11:33:21.985529+00
3500,2025-12-07,facebook / paid,87,82,68,1,0.01,18,4,2026-03-13 11:33:21.985529+00
3525,2025-12-07,google / organic,11,7,4,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3530,2025-12-07,ig / social,10,9,8,2,178.43,2,2,2026-03-13 11:33:21.985529+00
3533,2025-12-07,google / cpc,9,7,5,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3538,2025-12-07,(not set) / paid,8,8,7,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3539,2025-12-07,google / product_sync,8,8,8,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3543,2025-12-07,service.pagbrasil.com / referral,7,2,0,1,99.90,2,1,2026-03-13 11:33:21.985529+00
3584,2025-12-07,instagram.com / paid,1,1,0,0,0.00,1,1,2026-03-13 11:33:21.985529+00
3585,2025-12-07,l.instagram.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3586,2025-12-07,rptn / whatsapp,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3587,2025-12-07,shopify_email / email,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3509,2025-12-07,(direct) / (none),27,24,23,0,0.00,2,3,2026-03-13 11:33:21.985529+00
3499,2025-12-08,facebook / paid,88,88,82,0,0.00,6,2,2026-03-13 11:33:21.985529+00
3526,2025-12-08,google / organic,11,7,2,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3531,2025-12-08,l.instagram.com / referral,10,8,5,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3544,2025-12-08,google / product_sync,7,7,7,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3564,2025-12-08,instagram.com / paid,3,3,3,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3588,2025-12-08,app.ecomsend.com / referral,1,1,0,0,0.00,4,0,2026-03-13 11:33:21.985529+00
3510,2025-12-08,(direct) / (none),26,24,20,1,0.01,1,1,2026-03-13 11:33:21.985529+00
3519,2025-12-08,(not set) / paid,15,13,11,0,0.00,1,0,2026-03-13 11:33:21.985529+00
3520,2025-12-08,google / cpc,15,10,5,0,0.00,2,0,2026-03-13 11:33:21.985529+00
3521,2025-12-08,ig / social,15,14,11,0,0.00,1,0,2026-03-13 11:33:21.985529+00
3524,2025-12-09,google / cpc,12,12,10,1,38.90,3,1,2026-03-13 11:33:21.985529+00
3532,2025-12-09,l.instagram.com / referral,10,10,9,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3534,2025-12-09,(not set) / paid,9,9,7,0,0.00,2,0,2026-03-13 11:33:21.985529+00
3540,2025-12-09,instagram.com / paid,8,7,5,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3549,2025-12-09,rptn / whatsapp,6,6,4,1,99.90,3,2,2026-03-13 11:33:21.985529+00
3551,2025-12-09,google / product_sync,5,5,5,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3570,2025-12-09,(not set),2,2,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3571,2025-12-09,shopify.com / referral,2,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3589,2025-12-09,app.ecomsend.com / referral,1,1,0,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3590,2025-12-09,facebook.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3591,2025-12-09,instagram.com / referral,1,1,1,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3505,2025-12-09,facebook / paid,39,35,29,2,66.15,7,4,2026-03-13 11:33:21.985529+00
3511,2025-12-09,ig / social,25,23,17,1,89.92,19,4,2026-03-13 11:33:21.985529+00
3513,2025-12-09,(direct) / (none),21,17,16,1,38.90,12,10,2026-03-13 11:33:21.985529+00
3523,2025-12-09,google / organic,13,8,7,0,0.00,1,0,2026-03-13 11:33:21.985529+00
3535,2025-12-10,google / organic,9,9,7,1,0.02,9,4,2026-03-13 11:33:21.985529+00
3541,2025-12-10,(not set) / paid,8,8,4,1,0.01,1,1,2026-03-13 11:33:21.985529+00
3542,2025-12-10,m.facebook.com / referral,8,8,8,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3552,2025-12-10,google / cpc,5,5,3,0,0.00,0,0,2026-03-13 11:33:21.985529+00
3553,2025-12-10,google / product_sync,5,5,5,0,0.00,0,0,2026-03-13 11:33:21.985529+00
